"ves_id","type"
"56d8348be4b0d38e4536eb93","Container Vessel"
"56d8348be4b0d38e4536eb98","Oil Tanker"
"56d8348be4b0d38e4536eb9b","Tug"
"56d8348be4b0d38e4536eb9f","Bulk Carrier"
"56d8348be4b0d51bec82d9a3","Bulk Carrier"
"56d8348be4b0d51bec82d9a6","Tug"
"56d8348be4b0d51bec82d9a8",NA
"56d8348be4b0d51bec82d9aa","Tug"
"56d8348be4b0d51bec82d9ab","Oil Tanker"
"56d8348be4b0d51bec82d9ae",NA
"56d8348be4b0d51bec82d9b8",NA
"56d8348be4b0d51bec82d9c3",NA
"56d8348be4b0d51bec82d9c5",NA
"56d8348be4b0d51bec82d9cc","Bulk Carrier"
"56d8348be4b0d51bec82d9cd","Bulk Carrier"
"56d8348be4b0d51bec82d9cf","Fishing Vessel"
"56d8348be4b0d51bec82d9d2",NA
"56d8348be4b0d51bec82d9d6",NA
"56d8348be4b0d51bec82d9da","Container Vessel"
"56d8348be4b0d51bec82d9db",NA
"56d8348be4b0d75a97d9aa8a","Tug"
"56d8348be4b0d75a97d9aa8c",NA
"56d8348be4b0d75a97d9aa8f","Oil Tanker"
"56d8348be4b0d75a97d9aa90","Bulk Carrier"
"56d8348be4b0dd79418008f5","Container Vessel"
"56d8348be4b0dd79418008fc","Oil Tanker"
"56d8348be4b0dd7941800905",NA
"56d8348be4b0dd7941800908","Bulk Carrier"
"56d8348be4b0dd794180090c","Oil Tanker"
"56d8348be4b0dd794180090e",NA
"56d8348be4b0dd7941800911","Container Vessel"
"56d8348be4b0e0f437f37eac","Passenger Vessel"
"56d8348be4b0e0f437f37ead","Fishing Vessel"
"56d8348be4b0e0f437f37eb0","Container Vessel"
"56d8348be4b0e0f437f37eb2","Bulk Carrier"
"56d8348be4b0e0f437f37ebf",NA
"56d8348be4b0e0f437f37ec4","Reefer"
"56d8348be4b0e0f437f37ecc",NA
"56d8348be4b0e0f437f37ecd","Bulk Carrier"
"56d8348be4b0e0f437f37ed0","Bulk Carrier"
"56d8348be4b0e0f437f37ed4","Container Vessel"
"56d8348be4b0e1071229c3eb",NA
"56d8348be4b0e178dda6707d","Bulk Carrier"
"56d8348be4b0e178dda6707f","Fishing Vessel"
"56d8348be4b0e178dda67085","Oil Tanker"
"56d8348be4b0e178dda6708c","Container Vessel"
"56d8348be4b0e178dda6708d","Passenger Vessel"
"56d8348be4b0e178dda67094","Fishing Vessel"
"56d8348be4b0e47eba0a86fb","Container Vessel"
"56d8348be4b0e47eba0a86ff","Bulk Carrier"
"56d8348be4b0e80e4c3be588","Fishing Vessel"
"56d8348be4b0e80e4c3be58d",NA
"56d8348be4b0e80e4c3be591","Tug"
"56d8348be4b0e80e4c3be598","Oil Tanker"
"56d8348be4b0e80e4c3be59d","Container Vessel"
"56d8348be4b0e80e4c3be5a1","Tug"
"56d8348be4b0e80e4c3be5a2","Tug"
"56d8348be4b0e80e4c3be5a3","Fishing Vessel"
"56d8348be4b0e80e4c3be5a4","Bulk Carrier"
"56d8348be4b0e80e4c3be5a5","Bulk Carrier"
"56d8348be4b0e80e4c3be5a9","Container Vessel"
"56d8348be4b0e80e4c3be5b0",NA
"56d8348be4b0e85416b97081","Container Vessel"
"56d8348be4b0e85416b97086",NA
"56d8348be4b0e85416b97090","Fishing Vessel"
"56d8348be4b0e85416b97095","Tug"
"56d8348be4b0e85416b97096","Oil Tanker"
"56d8348be4b0e85416b97098","Bulk Carrier"
"56d8348be4b0e85416b9709a","Bulk Carrier"
"56d8348be4b0fd8aa7f8622a",NA
"56d8348be4b0fd8aa7f8622c",NA
"56d8348be4b0fd8aa7f8622e","Bulk Carrier"
"56d8348be4b0fd8aa7f8622f",NA
"56d8348be4b0fe4de2247324","Bulk Carrier"
"56d8348be4b0fea4c4b031e4","Oil Tanker"
"56d8348be4b0fea4c4b031e5","Passenger Vessel"
"56d8348be4b0fea4c4b031e7",NA
"56d8348be4b0fea4c4b031ee","Bulk Carrier"
"56d8348be4b0fea4c4b031ef",NA
"56d8348be4b0fea4c4b031f1","Bulk Carrier"
"56d8348be4b0fea4c4b031fc",NA
"56d8348be4b0fea4c4b03201",NA
"56d8348ce4b00146513f8f49","Oil Tanker"
"56d8348ce4b00146513f8f58",NA
"56d8348ce4b00146513f8f5f","Oil Tanker"
"56d8348ce4b00146513f8f62","Fishing Vessel"
"56d8348ce4b00146513f8f64","Container Vessel"
"56d8348ce4b00146513f8f65","Bulk Carrier"
"56d8348ce4b00146513f8f69","Bulk Carrier"
"56d8348ce4b00146513f8f6f","Tug"
"56d8348ce4b00146513f8f72",NA
"56d8348ce4b00146513f8f74","Bulk Carrier"
"56d8348ce4b00146513f8f7f","Fishing Vessel"
"56d8348ce4b001f4293429dc","Bulk Carrier"
"56d8348ce4b001f4293429e0","Bulk Carrier"
"56d8348ce4b001f4293429e5","Container Vessel"
"56d8348ce4b002eabab57ef2","Fishing Vessel"
"56d8348ce4b002eabab57efe","Bulk Carrier"
"56d8348ce4b002eabab57f00","Container Vessel"
"56d8348ce4b002eabab57f03","Bulk Carrier"
"56d8348ce4b002eabab57f04",NA
"56d8348ce4b002eabab57f07","Container Vessel"
"56d8348ce4b002eabab57f0c","Bulk Carrier"
"56d8348ce4b002eabab57f0d","Container Vessel"
"56d8348ce4b002eabab57f14","Container Vessel"
"56d8348ce4b002eabab57f15",NA
"56d8348ce4b00da0b000f5c7","Tug"
"56d8348ce4b00da0b000f5c8",NA
"56d8348ce4b00da0b000f5c9",NA
"56d8348ce4b00da0b000f5cc",NA
"56d8348ce4b00da0b000f5cd",NA
"56d8348ce4b00da0b000f5d0","Fishing Vessel"
"56d8348ce4b00da0b000f5da",NA
"56d8348ce4b00da0b000f5df","Bulk Carrier"
"56d8348ce4b00da0b000f5e1","Bulk Carrier"
"56d8348ce4b00da0b000f5e2","Bulk Carrier"
"56d8348ce4b013a6a061fa19","Bulk Carrier"
"56d8348ce4b013a6a061fa1a","Tug"
"56d8348ce4b013a6a061fa1d","Bulk Carrier"
"56d8348ce4b013a6a061fa21","Bulk Carrier"
"56d8348ce4b013a6a061fa28",NA
"56d8348ce4b013a6a061fa36","Fishing Vessel"
"56d8348ce4b013a6a061fa38",NA
"56d8348ce4b013a6a061fa3c",NA
"56d8348ce4b0191ec59e8006",NA
"56d8348ce4b0191ec59e8007",NA
"56d8348ce4b0191ec59e8011","Oil Tanker"
"56d8348ce4b0191ec59e8016","Container Vessel"
"56d8348ce4b0191ec59e8019","Fishing Vessel"
"56d8348ce4b0191ec59e801b","Bulk Carrier"
"56d8348ce4b0191ec59e801f",NA
"56d8348ce4b0191ec59e8022","Bulk Carrier"
"56d8348ce4b0191ec59e8023","Bulk Carrier"
"56d8348ce4b0191ec59e8027",NA
"56d8348ce4b0191ec59e802a",NA
"56d8348ce4b0191ec59e802e","Bulk Carrier"
"56d8348ce4b0191ec59e802f","Passenger Vessel"
"56d8348ce4b01b88a1e19b4b",NA
"56d8348ce4b01b88a1e19b51","Passenger Vessel"
"56d8348ce4b01b88a1e19b56",NA
"56d8348ce4b01b88a1e19b5b",NA
"56d8348ce4b01c7098934fb2","Oil Tanker"
"56d8348ce4b01c7098934fb3","Bulk Carrier"
"56d8348ce4b01c7098934fb6","Bulk Carrier"
"56d8348ce4b01c7098934fb7","Fishing Vessel"
"56d8348ce4b01c7098934fbf",NA
"56d8348ce4b01c7098934fc3",NA
"56d8348ce4b01c7098934fc4","Bulk Carrier"
"56d8348ce4b01c7098934fc9","Container Vessel"
"56d8348ce4b01c7098934fca","Bulk Carrier"
"56d8348ce4b01c7098934fcd",NA
"56d8348ce4b01ce41c24667e",NA
"56d8348ce4b01ce41c246683","Oil Tanker"
"56d8348ce4b01ce41c246685","Oil Tanker"
"56d8348ce4b01ce41c246687",NA
"56d8348ce4b01ce41c246695","Container Vessel"
"56d8348ce4b01ce41c246696","Bulk Carrier"
"56d8348ce4b01ce41c246697",NA
"56d8348ce4b01ce41c246698",NA
"56d8348ce4b01ce41c246699","Tug"
"56d8348ce4b01ce41c24669d","Bulk Carrier"
"56d8348ce4b01ce41c2466a4","Passenger Vessel"
"56d8348ce4b01ce41c2466a5","Container Vessel"
"56d8348ce4b02098f6e2d2fd","Container Vessel"
"56d8348ce4b02098f6e2d304","Fishing Vessel"
"56d8348ce4b02098f6e2d305","Oil Tanker"
"56d8348ce4b02098f6e2d30a",NA
"56d8348ce4b02098f6e2d30d","Container Vessel"
"56d8348ce4b02098f6e2d30e","Container Vessel"
"56d8348ce4b02098f6e2d312","Fishing Vessel"
"56d8348ce4b02098f6e2d318",NA
"56d8348ce4b025a920ad5eb2","Fishing Vessel"
"56d8348ce4b025a920ad5eb5",NA
"56d8348ce4b025a920ad5eba",NA
"56d8348ce4b025a920ad5ebc",NA
"56d8348ce4b025a920ad5ebe","Bulk Carrier"
"56d8348ce4b025a920ad5ec2","Passenger Vessel"
"56d8348ce4b025a920ad5ec4",NA
"56d8348ce4b025a920ad5ed0","Fishing Vessel"
"56d8348ce4b025a920ad5ed3",NA
"56d8348ce4b025a920ad5ed9","Container Vessel"
"56d8348ce4b025a920ad5edc","Bulk Carrier"
"56d8348ce4b026569c5ac8bf","Container Vessel"
"56d8348ce4b026569c5ac8c6","Container Vessel"
"56d8348ce4b026569c5ac8cf","Container Vessel"
"56d8348ce4b026569c5ac8d0","Oil Tanker"
"56d8348ce4b026569c5ac8d5","Fishing Vessel"
"56d8348ce4b026569c5ac8d7",NA
"56d8348ce4b026569c5ac8d8","Oil Tanker"
"56d8348ce4b026569c5ac8d9",NA
"56d8348ce4b026569c5ac8da","Container Vessel"
"56d8348ce4b026569c5ac8e0","Bulk Carrier"
"56d8348ce4b026569c5ac8e4","Oil Tanker"
"56d8348ce4b026569c5ac8e8",NA
"56d8348ce4b0271c9aa3708d","Bulk Carrier"
"56d8348ce4b0271c9aa3708e","Bulk Carrier"
"56d8348ce4b0271c9aa37092","Passenger Vessel"
"56d8348ce4b0271c9aa37096","Container Vessel"
"56d8348ce4b0271c9aa3709a","Bulk Carrier"
"56d8348ce4b0271c9aa3709b","Bulk Carrier"
"56d8348ce4b02a0dec52300a",NA
"56d8348ce4b02a0dec52300b",NA
"56d8348ce4b02a0dec523017","Fishing Vessel"
"56d8348ce4b02c65b7730dbe",NA
"56d8348ce4b02c65b7730dc0",NA
"56d8348ce4b02c65b7730dc2","Oil Tanker"
"56d8348ce4b02c65b7730dc3","Bulk Carrier"
"56d8348ce4b02c65b7730dc4","Tug"
"56d8348ce4b02c65b7730dc7",NA
"56d8348ce4b02c65b7730dc9","Container Vessel"
"56d8348ce4b02c65b7730dd0","Tug"
"56d8348ce4b02c65b7730dd4","Container Vessel"
"56d8348ce4b02c65b7730dd6","Bulk Carrier"
"56d8348ce4b0365aa1132d07","Container Vessel"
"56d8348ce4b0365aa1132d08","Bulk Carrier"
"56d8348ce4b0365aa1132d09","Container Vessel"
"56d8348ce4b0365aa1132d0c",NA
"56d8348ce4b0365aa1132d0e",NA
"56d8348ce4b0365aa1132d11","Tug"
"56d8348ce4b0365aa1132d1c",NA
"56d8348ce4b0365aa1132d1f","Oil Tanker"
"56d8348ce4b0365aa1132d22","Bulk Carrier"
"56d8348ce4b0365aa1132d23","Bulk Carrier"
"56d8348ce4b0365aa1132d25",NA
"56d8348ce4b0365aa1132d2a","Oil Tanker"
"56d8348ce4b0365aa1132d2c",NA
"56d8348ce4b0426087e0eb73","Reefer"
"56d8348ce4b0426087e0eb79","Tug"
"56d8348ce4b0426087e0eb7f",NA
"56d8348ce4b0426087e0eb80","Reefer"
"56d8348ce4b0426087e0eb81","Bulk Carrier"
"56d8348ce4b0426087e0eb86","Bulk Carrier"
"56d8348ce4b0426087e0eb8d","Bulk Carrier"
"56d8348ce4b0426087e0eb91","Bulk Carrier"
"56d8348ce4b0426087e0eb94",NA
"56d8348ce4b0426087e0eb96","Bulk Carrier"
"56d8348ce4b0426087e0eb98",NA
"56d8348ce4b0426087e0eb99",NA
"56d8348ce4b0426087e0eb9a","Bulk Carrier"
"56d8348ce4b0426087e0eb9b","Fishing Vessel"
"56d8348ce4b0426087e0eba1",NA
"56d8348ce4b0426087e0eba4","Bulk Carrier"
"56d8348ce4b0426087e0ebaa","Reefer"
"56d8348ce4b04b350fcdef27","Container Vessel"
"56d8348ce4b04b350fcdef29","Reefer"
"56d8348ce4b04b350fcdef2d","Container Vessel"
"56d8348ce4b04b350fcdef36",NA
"56d8348ce4b04b350fcdef47","Bulk Carrier"
"56d8348ce4b0550004876bb3","Passenger Vessel"
"56d8348ce4b0550004876bb7","Bulk Carrier"
"56d8348ce4b0550004876bb9",NA
"56d8348ce4b0550004876bc0","Container Vessel"
"56d8348ce4b0550004876bc1","Bulk Carrier"
"56d8348ce4b0550004876bc3",NA
"56d8348ce4b0550004876bc5","Bulk Carrier"
"56d8348ce4b0550004876bc8",NA
"56d8348ce4b0550004876bc9",NA
"56d8348ce4b0550004876bcc",NA
"56d8348ce4b0550004876bce","Container Vessel"
"56d8348ce4b0581dc93c9266","Oil Tanker"
"56d8348ce4b0581dc93c9268","Tug"
"56d8348ce4b0581dc93c926a","Tug"
"56d8348ce4b0581dc93c926b","Bulk Carrier"
"56d8348ce4b0581dc93c926c","Bulk Carrier"
"56d8348ce4b0581dc93c9270",NA
"56d8348ce4b0581dc93c9274","Container Vessel"
"56d8348ce4b0581dc93c9275","Bulk Carrier"
"56d8348ce4b05b8c70fda0a2","Passenger Vessel"
"56d8348ce4b05b8c70fda0a9",NA
"56d8348ce4b05b8c70fda0ac","Container Vessel"
"56d8348ce4b05b8c70fda0b0","Container Vessel"
"56d8348ce4b05b8c70fda0b1",NA
"56d8348ce4b05b8c70fda0b2",NA
"56d8348ce4b05b8c70fda0b6",NA
"56d8348ce4b05b8c70fda0b9",NA
"56d8348ce4b05b8c70fda0ba",NA
"56d8348ce4b05b8c70fda0c0","Bulk Carrier"
"56d8348ce4b05b8c70fda0c3","Bulk Carrier"
"56d8348ce4b05b8c70fda0c9","Container Vessel"
"56d8348ce4b05d1780ce8d00","Container Vessel"
"56d8348ce4b05d1780ce8d01",NA
"56d8348ce4b05d1780ce8d03","Container Vessel"
"56d8348ce4b05d1780ce8d06","Fishing Vessel"
"56d8348ce4b05d1780ce8d0a","Reefer"
"56d8348ce4b05d1780ce8d14","Bulk Carrier"
"56d8348ce4b05d1780ce8d15","Oil Tanker"
"56d8348ce4b05d1780ce8d18","Bulk Carrier"
"56d8348ce4b05d1780ce8d1f","Fishing Vessel"
"56d8348ce4b07096ffb1f096","Container Vessel"
"56d8348ce4b07096ffb1f099",NA
"56d8348ce4b07096ffb1f09b","Oil Tanker"
"56d8348ce4b07096ffb1f09e","Fishing Vessel"
"56d8348ce4b07096ffb1f0a0",NA
"56d8348ce4b07096ffb1f0a8",NA
"56d8348ce4b07096ffb1f0a9","Oil Tanker"
"56d8348ce4b07096ffb1f0ae","Bulk Carrier"
"56d8348ce4b07096ffb1f0af","Container Vessel"
"56d8348ce4b07096ffb1f0b5","Bulk Carrier"
"56d8348ce4b07096ffb1f0b6","Bulk Carrier"
"56d8348ce4b07096ffb1f0bc","Oil Tanker"
"56d8348ce4b07096ffb1f0be","Tug"
"56d8348ce4b076ffee46a9d7",NA
"56d8348ce4b076ffee46a9de","Tug"
"56d8348ce4b076ffee46a9df","Bulk Carrier"
"56d8348ce4b076ffee46a9e4",NA
"56d8348ce4b076ffee46a9e6","Fishing Vessel"
"56d8348ce4b076ffee46a9e8","Fishing Vessel"
"56d8348ce4b088d8eaae28f4","Fishing Vessel"
"56d8348ce4b088d8eaae28fa","Fishing Vessel"
"56d8348ce4b088d8eaae2900","Bulk Carrier"
"56d8348ce4b088d8eaae2907",NA
"56d8348ce4b088d8eaae2909","Oil Tanker"
"56d8348ce4b08a253162a8f0","Bulk Carrier"
"56d8348ce4b08a253162a8f6",NA
"56d8348ce4b08a253162a8f7","Bulk Carrier"
"56d8348ce4b08a253162a8f9",NA
"56d8348ce4b08a253162a8fa","Container Vessel"
"56d8348ce4b08a253162a8fc",NA
"56d8348ce4b08a253162a903","Bulk Carrier"
"56d8348ce4b08a253162a904","Bulk Carrier"
"56d8348ce4b08a253162a907","Oil Tanker"
"56d8348ce4b08a253162a909",NA
"56d8348ce4b08a253162a90a","Container Vessel"
"56d8348ce4b08a253162a912","Bulk Carrier"
"56d8348ce4b08a253162a913","Container Vessel"
"56d8348ce4b08a253162a915",NA
"56d8348ce4b08a253162a918","Tug"
"56d8348ce4b08a253162a919","Tug"
"56d8348ce4b08a253162a91e",NA
"56d8348ce4b08a253162a91f","Bulk Carrier"
"56d8348ce4b08ed15aa162b4","Fishing Vessel"
"56d8348ce4b08ed15aa162b7","Bulk Carrier"
"56d8348ce4b08ed15aa162b8",NA
"56d8348ce4b08ed15aa162b9","Fishing Vessel"
"56d8348ce4b08ed15aa162be","Container Vessel"
"56d8348ce4b08ed15aa162c1","Container Vessel"
"56d8348ce4b08ed15aa162c2",NA
"56d8348ce4b08ed15aa162c6","Bulk Carrier"
"56d8348ce4b098a28bab8b51",NA
"56d8348ce4b098a28bab8b52",NA
"56d8348ce4b098a28bab8b54","Oil Tanker"
"56d8348ce4b098a28bab8b57","Container Vessel"
"56d8348ce4b098a28bab8b5b","Tug"
"56d8348ce4b098a28bab8b5c","Bulk Carrier"
"56d8348ce4b098a28bab8b64","Passenger Vessel"
"56d8348ce4b098a28bab8b67",NA
"56d8348ce4b098a28bab8b69","Container Vessel"
"56d8348ce4b098a28bab8b6b",NA
"56d8348ce4b098a28bab8b6e","Passenger Vessel"
"56d8348ce4b098a28bab8b7d",NA
"56d8348ce4b098a28bab8b82","Bulk Carrier"
"56d8348ce4b09ee65200125f","Container Vessel"
"56d8348ce4b09ee652001260","Fishing Vessel"
"56d8348ce4b09ee652001265","Oil Tanker"
"56d8348ce4b0a0bfc44b97a3","Container Vessel"
"56d8348ce4b0a0bfc44b97a7","Fishing Vessel"
"56d8348ce4b0a0bfc44b97ab","Container Vessel"
"56d8348ce4b0a320bed3b0c8","Bulk Carrier"
"56d8348ce4b0a320bed3b0c9",NA
"56d8348ce4b0a320bed3b0d0",NA
"56d8348ce4b0a320bed3b0d2",NA
"56d8348ce4b0a320bed3b0d6",NA
"56d8348ce4b0ad1bfa2609cd","Fishing Vessel"
"56d8348ce4b0ad1bfa2609cf",NA
"56d8348ce4b0ad1bfa2609d0",NA
"56d8348ce4b0ad1bfa2609d1",NA
"56d8348ce4b0ad1bfa2609e7","Container Vessel"
"56d8348ce4b0ad1bfa2609e9",NA
"56d8348ce4b0ad1bfa2609ea","Container Vessel"
"56d8348ce4b0ad1bfa2609eb","Container Vessel"
"56d8348ce4b0ad1bfa2609ec","Bulk Carrier"
"56d8348ce4b0ad1bfa2609ef",NA
"56d8348ce4b0ad1bfa2609f5",NA
"56d8348ce4b0b1c94f7bde25","Oil Tanker"
"56d8348ce4b0b1c94f7bde28","Fishing Vessel"
"56d8348ce4b0b1c94f7bde2a",NA
"56d8348ce4b0b1c94f7bde2e","Tug"
"56d8348ce4b0b1c94f7bde32","Container Vessel"
"56d8348ce4b0b1c94f7bde34","Container Vessel"
"56d8348ce4b0b1c94f7bde35",NA
"56d8348ce4b0b1c94f7bde36","Fishing Vessel"
"56d8348ce4b0b1c94f7bde39","Bulk Carrier"
"56d8348ce4b0b2a61c63a8e0",NA
"56d8348ce4b0b2a61c63a8e2","Container Vessel"
"56d8348ce4b0b2a61c63a8e3","Container Vessel"
"56d8348ce4b0b2a61c63a8ea","Oil Tanker"
"56d8348ce4b0b2a61c63a8ee","Reefer"
"56d8348ce4b0b2a61c63a8f1","Bulk Carrier"
"56d8348ce4b0b90a07511a64","Bulk Carrier"
"56d8348ce4b0b90a07511a69","Tug"
"56d8348ce4b0b90a07511a6e",NA
"56d8348ce4b0b90a07511a72","Bulk Carrier"
"56d8348ce4b0b90a07511a74",NA
"56d8348ce4b0b90a07511a77",NA
"56d8348ce4b0b90a07511a78","Reefer"
"56d8348ce4b0c1caecc873e6","Bulk Carrier"
"56d8348ce4b0c1caecc873ee","Bulk Carrier"
"56d8348ce4b0c1caecc873f2",NA
"56d8348ce4b0c1caecc873f7",NA
"56d8348ce4b0c1caecc873ff","Bulk Carrier"
"56d8348ce4b0c1caecc87403",NA
"56d8348ce4b0c1caecc87404","Container Vessel"
"56d8348ce4b0c8d95c30096f","Bulk Carrier"
"56d8348ce4b0c8d95c300971","Bulk Carrier"
"56d8348ce4b0c8d95c300977",NA
"56d8348ce4b0c8d95c30097b",NA
"56d8348ce4b0c8d95c300980","Container Vessel"
"56d8348ce4b0c8d95c300983","Bulk Carrier"
"56d8348ce4b0c8d95c300984",NA
"56d8348ce4b0c8d95c300987","Container Vessel"
"56d8348ce4b0c8d95c300989","Fishing Vessel"
"56d8348ce4b0c8d95c30098e","Oil Tanker"
"56d8348ce4b0d38e4536eba5",NA
"56d8348ce4b0d38e4536eba7",NA
"56d8348ce4b0d38e4536eba9","Container Vessel"
"56d8348ce4b0d38e4536ebaa","Bulk Carrier"
"56d8348ce4b0d38e4536ebab","Tug"
"56d8348ce4b0d38e4536ebb1",NA
"56d8348ce4b0d38e4536ebb6","Bulk Carrier"
"56d8348ce4b0d38e4536ebb7","Bulk Carrier"
"56d8348ce4b0d51bec82d9dd","Oil Tanker"
"56d8348ce4b0d51bec82d9e0","Oil Tanker"
"56d8348ce4b0d51bec82d9e3",NA
"56d8348ce4b0d51bec82d9e5","Bulk Carrier"
"56d8348ce4b0d51bec82d9e6",NA
"56d8348ce4b0d51bec82d9e9","Oil Tanker"
"56d8348ce4b0d51bec82d9ee","Bulk Carrier"
"56d8348ce4b0d51bec82d9f9","Reefer"
"56d8348ce4b0d51bec82da08","Container Vessel"
"56d8348ce4b0d51bec82da09",NA
"56d8348ce4b0d51bec82da0a",NA
"56d8348ce4b0d51bec82da0c","Bulk Carrier"
"56d8348ce4b0d51bec82da0f","Oil Tanker"
"56d8348ce4b0d51bec82da10",NA
"56d8348ce4b0d75a97d9aa95","Fishing Vessel"
"56d8348ce4b0d75a97d9aa96",NA
"56d8348ce4b0d75a97d9aa9a","Bulk Carrier"
"56d8348ce4b0d75a97d9aaa0",NA
"56d8348ce4b0d75a97d9aaa1","Bulk Carrier"
"56d8348ce4b0d75a97d9aaa2",NA
"56d8348ce4b0d75a97d9aaa9",NA
"56d8348ce4b0d75a97d9aaaa","Bulk Carrier"
"56d8348ce4b0d75a97d9aaac",NA
"56d8348ce4b0dd7941800918","Bulk Carrier"
"56d8348ce4b0dd794180091f",NA
"56d8348ce4b0dd7941800920","Bulk Carrier"
"56d8348ce4b0dd7941800921","Bulk Carrier"
"56d8348ce4b0dd7941800922","Passenger Vessel"
"56d8348ce4b0dd7941800923",NA
"56d8348ce4b0dd7941800928",NA
"56d8348ce4b0dd7941800929","Passenger Vessel"
"56d8348ce4b0dd794180092b","Bulk Carrier"
"56d8348ce4b0dd794180092f","Reefer"
"56d8348ce4b0dd7941800932",NA
"56d8348ce4b0dd7941800934",NA
"56d8348ce4b0dd7941800938","Bulk Carrier"
"56d8348ce4b0dd7941800939",NA
"56d8348ce4b0dd794180093a","Bulk Carrier"
"56d8348ce4b0dd7941800946","Container Vessel"
"56d8348ce4b0de6e5887adb0","Bulk Carrier"
"56d8348ce4b0de6e5887adb2","Bulk Carrier"
"56d8348ce4b0de6e5887adb4","Bulk Carrier"
"56d8348ce4b0e1071229c3f0","Container Vessel"
"56d8348ce4b0e1071229c3f1","Oil Tanker"
"56d8348ce4b0e1071229c3f3",NA
"56d8348ce4b0e1071229c3f4","Bulk Carrier"
"56d8348ce4b0e1071229c3fa","Bulk Carrier"
"56d8348ce4b0e1071229c3fc",NA
"56d8348ce4b0e1071229c3fe","Container Vessel"
"56d8348ce4b0e178dda670a8",NA
"56d8348ce4b0e178dda670af",NA
"56d8348ce4b0e178dda670b2",NA
"56d8348ce4b0e178dda670be","Bulk Carrier"
"56d8348ce4b0e178dda670c1",NA
"56d8348ce4b0e178dda670cd",NA
"56d8348ce4b0e178dda670d5","Fishing Vessel"
"56d8348ce4b0e178dda670d8",NA
"56d8348ce4b0e178dda670df","Container Vessel"
"56d8348ce4b0e47eba0a8709",NA
"56d8348ce4b0e47eba0a870e",NA
"56d8348ce4b0e47eba0a870f","Container Vessel"
"56d8348ce4b0e47eba0a8714","Container Vessel"
"56d8348ce4b0e47eba0a8715","Oil Tanker"
"56d8348ce4b0e47eba0a871a",NA
"56d8348ce4b0e47eba0a871f","Bulk Carrier"
"56d8348ce4b0e47eba0a8721","Container Vessel"
"56d8348ce4b0e47eba0a8723",NA
"56d8348ce4b0e80e4c3be5b4","Tug"
"56d8348ce4b0e80e4c3be5b5","Container Vessel"
"56d8348ce4b0e80e4c3be5b8","Bulk Carrier"
"56d8348ce4b0e80e4c3be5c2","Bulk Carrier"
"56d8348ce4b0e80e4c3be5c4","Container Vessel"
"56d8348ce4b0e80e4c3be5c5",NA
"56d8348ce4b0e80e4c3be5c7","Bulk Carrier"
"56d8348ce4b0e80e4c3be5ca",NA
"56d8348ce4b0e80e4c3be5d6",NA
"56d8348ce4b0e80e4c3be5d8","Bulk Carrier"
"56d8348ce4b0e80e4c3be5db","Container Vessel"
"56d8348ce4b0e85416b970b1","Passenger Vessel"
"56d8348ce4b0e85416b970b3","Fishing Vessel"
"56d8348ce4b0e85416b970b4",NA
"56d8348ce4b0e85416b970b5","Container Vessel"
"56d8348ce4b0e85416b970b7",NA
"56d8348ce4b0e85416b970b8","Reefer"
"56d8348ce4b0e85416b970bd","Container Vessel"
"56d8348ce4b0e85416b970bf",NA
"56d8348ce4b0e85416b970c7","Bulk Carrier"
"56d8348ce4b0fd8aa7f86238","Container Vessel"
"56d8348ce4b0fd8aa7f8623c","Bulk Carrier"
"56d8348ce4b0fd8aa7f86245","Bulk Carrier"
"56d8348ce4b0fd8aa7f86246","Fishing Vessel"
"56d8348ce4b0fd8aa7f86248",NA
"56d8348ce4b0fd8aa7f86249",NA
"56d8348ce4b0fd8aa7f8624b","Bulk Carrier"
"56d8348ce4b0fd8aa7f86252","Oil Tanker"
"56d8348ce4b0fe4de2247329","Oil Tanker"
"56d8348ce4b0fe4de224732d",NA
"56d8348ce4b0fea4c4b0320b","Bulk Carrier"
"56d8348ce4b0fea4c4b0320e",NA
"56d8348ce4b0fea4c4b03212",NA
"56d8348ce4b0fea4c4b03215","Bulk Carrier"
"56d8348ce4b0fea4c4b03218","Container Vessel"
"56d8348ce4b0fea4c4b0321c",NA
"56d8348ce4b0fea4c4b0321e","Bulk Carrier"
"56d8348ce4b0fea4c4b03221",NA
"56d8348ce4b0fea4c4b03223",NA
"56d8348ce4b0fea4c4b03227","Bulk Carrier"
"56d8348ce4b0fea4c4b03228","Tug"
"56d8348ce4b0fea4c4b0322e",NA
"56d8348ce4b0fea4c4b03234","Tug"
"56d8348ce4b0fea4c4b03235","Container Vessel"
"56d8348ce4b0fea4c4b03236","Oil Tanker"
"56d8348ce4b0fea4c4b03238",NA
"56d8348de4b00146513f8f85",NA
"56d8348de4b00146513f8f8d",NA
"56d8348de4b00146513f8f8f","Passenger Vessel"
"56d8348de4b00146513f8f95","Container Vessel"
"56d8348de4b00146513f8f97","Container Vessel"
"56d8348de4b00146513f8f9c",NA
"56d8348de4b00146513f8fa0","Bulk Carrier"
"56d8348de4b00146513f8fac","Oil Tanker"
"56d8348de4b00146513f8fad","Tug"
"56d8348de4b00146513f8fb8",NA
"56d8348de4b00146513f8fba","Fishing Vessel"
"56d8348de4b00146513f8fbf","Oil Tanker"
"56d8348de4b001f4293429eb","Container Vessel"
"56d8348de4b001f4293429ee","Bulk Carrier"
"56d8348de4b001f4293429ef","Bulk Carrier"
"56d8348de4b001f4293429f3","Bulk Carrier"
